"TAHUN","SEMESTER","MAHASISWA","PROSEN_HADIR_RATA_RATA"
2023,1,22055,94.38
2023,1,22648,90.63
2023,1,22673,100
2023,1,22959,95
2023,1,24097,99.69
2023,1,22133,96.88
2023,2,24481,88.89
2023,2,22020,96.59
2023,2,22659,99.43
2023,2,24272,99.43
2023,2,24426,89.06
2023,2,24431,98.96
2023,2,22485,100
2023,2,22868,95
2023,2,22404,97.92
2023,2,22430,94.89
2023,2,22095,98.86
2023,2,24518,94.38
2023,2,21904,97.5
2024,1,25317,99.38
2024,1,24665,100
2024,1,25499,99.38
2024,1,24202,100
2024,1,26324,100
2024,1,22414,98.96
2024,1,22046,99.38
2024,1,27012,100
2024,1,23670,98.3
2024,2,24663,94.44
2024,2,26213,98.75
2024,2,22397,100
2024,2,22638,100
2024,2,25483,98.75
2024,2,26468,100
2024,2,25554,98.75
2024,2,22722,96.88
2024,2,24296,99.38
2024,2,23725,88.07
2024,2,24243,100
2024,2,25772,97.5
2025,1,27647,97.22
2025,1,28120,98.96
2025,1,23941,92.97
2025,1,26847,92.05
2025,1,23587,99.52
2025,1,28535,99.43
2025,1,26488,96.88
2025,1,27369,98.21
2025,1,24094,99.04
2025,1,29243,93.75
2025,1,22416,87.5
2025,1,23167,99.38
2025,1,25416,100
2025,1,27922,97.92
2025,1,25978,97.92
2025,1,22980,95.54
2025,1,27588,99.38
2025,1,27999,99.38
2022,1,21448,93.23
2022,1,21548,98.13
2022,1,19370,96.88
2022,1,22224,100
2022,1,21941,97.32
2022,2,21167,97.16
2022,2,22784,96.59
2022,2,22609,99.38
2023,1,22379,100
2023,1,21219,97.92
2023,1,23579,100
2023,1,23818,87.5
2023,1,21083,90.91
2023,2,21129,100
2023,2,21656,100
2023,2,20798,97.5
2023,2,23149,96.88
2023,2,24728,80.63
2023,2,23617,99.43
2024,1,26235,98.75
2024,1,23831,97.4
2024,1,26100,99.43
2024,2,22197,95.31
2024,2,23869,98.56
2024,2,25495,98.13
2024,2,24738,98.3
2024,2,26867,99.38
2024,2,26060,97.73
2024,2,20844,87.5
2025,1,28941,98.96
2025,1,27146,96.59
2025,1,27576,98.61
2025,1,26166,98.75
2025,1,28735,98.3
2025,1,24592,95.45
2025,1,26431,95.83
2025,1,24331,98.13
2025,1,25979,100
2025,1,27244,100
2025,1,27642,99.38
2025,1,26550,98.61
2025,1,22422,96.88
2025,1,29025,97.5
2021,2,19418,100
2022,1,22992,96.25
2022,1,20698,93.75
2022,1,23008,97.92
2022,1,23152,99.48
2022,1,21190,93.13
2022,2,18156,96.88
2022,2,20690,97.22
2022,2,22835,99.38
2022,2,20340,87.5
2022,2,21256,96.53
2023,1,22011,99.31
2023,1,22619,98.08
2023,1,24381,99.69
2023,2,24665,99.38
2023,2,19833,96.88
2023,2,24201,93.06
2023,2,20422,92.19
2024,1,24936,95.83
2024,2,22793,92.19
2024,2,25935,99.38
2024,2,24106,99.38
2024,2,23780,96.88
2025,1,27284,99.43
2025,1,28948,99.31
2025,1,22501,98.3
2025,1,28931,100
2022,1,21982,99.11
2022,1,23009,100
2022,1,19959,6.25
2022,2,20769,96.25
2023,1,22172,100
2023,2,20573,93.75
2024,2,26500,96.25
2024,2,25892,98.96
2025,1,26903,93.13
2025,1,27839,96.25
2022,1,22244,100
2023,1,19931,84.38
2023,2,19522,100
2024,2,24382,99.04
2024,2,23093,100
2024,2,20832,93.75
2025,1,23865,12.5
2023,2,22720,95.45
2024,1,23789,99.31
2024,1,20337,37.5
2024,2,22162,56.25
2024,2,22113,100
2024,2,22151,85.42
2022,2,18971,100
2024,1,26485,97.92
2024,2,22643,100
2023,2,19320,96.88
2024,2,22025,87.5
2022,2,17774,93.75
2023,2,20958,75
2022,3,23141,100
2024,2,22006,100
2024,2,21363,95.83
2025,1,24376,12.5
2023,2,23156,18.75
2022,3,22978,100
2021,2,19491,97.4
2022,1,22089,93.13
2022,1,21410,94.79
2022,1,21152,100
2022,1,22710,96.88
2022,1,22673,96.88
2022,1,20949,99.38
2022,1,22086,100
2022,1,21453,94.44
2022,1,22499,95.45
2022,1,21432,96.88
2022,1,23006,100
2022,1,17451,93.06
2022,1,22759,98.44
2022,1,19202,96.09
2022,2,17982,86.25
2022,2,21587,89.77
2022,2,22159,98.13
2022,2,21643,94.32
2022,2,21445,95.45
2022,2,21590,98.3
2022,2,17627,100
2022,2,20982,92.61
2022,2,22171,98.86
2022,2,22638,97.16
2022,2,23300,100
2022,2,22419,97.73
2022,2,19639,95.83
2022,2,18208,93.75
2022,2,22139,95.63
2022,2,22129,96.25
2022,2,20572,97.92
2023,1,20757,95.31
2023,1,21042,96.53
2023,1,22792,94.71
2023,1,24615,100
2023,1,24215,98.86
2023,1,22642,93.75
2023,1,22101,100
2023,1,22394,99.22
2023,1,22656,94.38
2023,1,21429,96.88
2023,1,22239,93.13
2023,1,21142,73.56
2023,1,24432,100
2023,1,21164,98.86
2023,1,23797,99.38
2023,1,23676,100
2023,1,21496,93.18
2023,2,24511,96.53
2023,2,22014,93.75
2023,2,24288,99.43
2023,2,19471,96.88
2023,2,19246,100
2023,2,23036,93.75
2023,2,18961,25
2023,2,23651,96.02
2023,2,24387,96.88
2023,2,24570,98.86
2023,2,23531,98.3
2023,2,23086,92.36
2023,2,23838,100
2023,2,23760,99.43
2024,1,22478,100
2024,1,25334,99.38
2024,1,24482,100
2024,1,26877,99.38
2024,1,22057,95.7
2024,1,22297,98.44
2024,1,26023,100
2024,1,20868,97.22
2024,1,25534,99.48
2024,1,23984,97.92
2024,1,24139,98.96
2024,1,24259,100
2024,1,26700,96.53
2024,1,25898,95.83
2024,1,26107,100
2024,1,22176,99.52
2024,1,25042,97.92
2024,1,23630,100
2024,1,24238,98.44
2024,1,26567,100
2024,1,26566,98.44
2024,1,25919,98.96
2024,1,24504,85.94
2024,1,22396,100
2024,1,27088,100
2024,1,23589,96.25
2024,2,26993,78.13
2024,2,22815,95
2024,2,22733,95.83
2024,2,26032,98.75
2024,2,24535,100
2024,2,24196,100
2024,2,24416,96.25
2024,2,25996,96.25
2024,2,24004,93.75
2024,2,26534,100
2024,2,26189,97.22
2024,2,23066,93.75
2024,2,24172,99.38
2024,2,22931,100
2024,2,25826,98.61
2024,2,25629,100
2024,2,24011,97.73
2024,2,24688,95.45
2024,2,22706,96.88
2024,2,25913,98.86
2024,2,23742,96.25
2024,2,25865,99.38
2024,2,26923,96.88
2024,2,24135,90.91
2024,2,24728,92.71
2024,2,23802,93.75
2024,2,24651,99.38
2024,2,25430,99.38
2024,2,26285,98.3
2024,2,24178,97.22
2024,2,24366,98.44
2024,2,27145,100
2024,2,23734,98.3
2024,2,26184,82.5
2024,2,23955,94.32
2025,1,27697,92.36
2025,1,26246,99.43
2025,1,29260,93.75
2025,1,28964,98.44
2025,1,26097,100
2025,1,27946,100
2025,1,25669,94.89
2025,1,25426,99.38
2025,1,27176,97.22
2025,1,25734,98.3
2025,1,25634,94.44
2025,1,25517,95.63
2025,1,24076,94.71
2025,1,24535,100
2025,1,25811,100
2025,1,27317,97.77
2025,1,23539,97.4
2025,1,26575,100
2025,1,26992,100
2025,1,29186,100
2025,1,28507,95.83
2025,1,24488,97.6
2025,1,28703,98.75
2022,1,23204,99.22
2022,1,22544,98.3
2022,1,19533,98.61
2022,1,21674,100
2022,1,22368,100
2022,1,22776,96.59
2022,1,20730,87.5
2022,1,22820,96.88
2022,1,22092,93.18
2022,1,20301,91.25
2022,1,22298,93.44
2022,1,22570,93.75
2022,1,21598,92.36
2022,1,18188,95.54
2022,1,18220,90.97
2022,1,22270,93.75
2022,2,17641,88.75
2022,2,22731,96.35
2022,2,22811,97.4
2022,2,21682,92.71
2022,2,22065,91.88
2022,2,19148,93.75
2022,2,18419,100
2022,2,21747,98.86
2022,2,22733,93.18
2022,2,23277,96.02
2023,1,21845,98.13
2023,1,24472,100
2023,1,22251,93.75
2023,1,19178,89.06
2023,1,23659,98.86
2023,1,21052,94.71
2023,1,24093,100
2023,1,24001,100
2023,1,22485,100
2023,2,23518,98.75
2023,2,24250,100
2023,2,21425,83.33
2023,2,24181,95.63
2024,1,25877,99.43
2024,1,26454,100
2024,1,26933,98.75
2024,1,24499,98.44
2024,1,26008,100
2024,1,26577,95.83
2024,1,22468,92.97
2024,1,26940,97.22
2024,1,20918,95.63
2024,1,24184,100
2024,1,26472,90.34
2024,1,26493,99.55
2024,2,25521,98.96
2024,2,25910,100
2024,2,24048,100
2024,2,23766,98.96
2024,2,25650,100
2024,2,25673,97.16
2024,2,22231,97.92
2024,2,27164,100
2025,1,26337,99.48
2025,1,25996,98.86
2025,1,22563,97.5
2025,1,26621,96.88
2025,1,28501,100
2025,1,28990,100
2025,1,25789,98.44
2025,1,27360,99.38
2025,1,24129,96.88
2025,1,25781,88.13
2025,1,24187,95.45
2025,1,25427,98.13
2025,1,24385,100
2025,1,26685,98.86
2025,1,28814,90.63
2025,1,27206,96.88
2022,1,22962,96.88
2022,1,21628,88.19
2022,1,21454,91.88
2022,1,19450,100
2022,1,22492,97.77
2022,1,22536,99.43
2022,1,22934,11.36
2022,1,22202,98.61
2022,2,17835,87.5
2022,2,21594,92.05
2022,2,21460,97.22
2022,2,22432,99.43
2022,2,21482,96.88
2022,2,21690,83.33
2022,2,20794,97.73
2023,1,22850,94.32
2023,1,24688,98.44
2023,1,23339,100
2023,1,23763,99.31
2023,1,22377,90.97
2023,1,24570,100
2023,2,21257,100
2023,2,23782,98.86
2023,2,24082,97.73
2023,2,24591,100
2023,2,23615,89.58
2023,2,22952,93.75
2024,1,22446,96.25
2024,1,24181,96.88
2024,1,26598,95.63
2024,1,26657,97.5
2024,1,27103,100
2024,1,22047,100
2024,2,26705,96.59
2024,2,26298,98.86
2024,2,25779,96.25
2024,2,24415,99.31
2024,2,23746,99.04
2024,2,22952,98.44
2024,2,21693,87.5
2024,2,20695,93.75
2025,1,28242,99.31
2025,1,27452,99.38
2025,1,27344,99.38
2025,1,24388,94.38
2025,1,27481,98.61
2025,1,25718,100
2025,1,28440,97.32
2025,1,23643,98.56
2022,1,21517,98.75
2022,1,21623,86.88
2022,1,19199,78.13
2022,2,22409,84.38
2022,2,19030,98.75
2022,2,20950,97.73
2022,2,22039,97.5
2022,2,19392,97.92
2023,1,23581,99.38
2023,1,24120,15.31
2023,1,24942,92.61
2023,2,24451,97.16
2023,2,21638,93.75
2023,2,23757,91.67
2024,1,24362,99.04
2024,1,26121,97.12
2024,1,24159,35.63
2024,2,26701,100
2024,2,21636,87.5
2024,2,22598,98.44
2024,2,25538,98.86
2024,2,22619,94.79
2024,2,24511,94.53
2025,1,23964,99.48
2025,1,28465,98.66
2025,1,22461,95.54
2025,1,26843,96.88
2025,1,28580,99.38
2025,1,23024,100
2025,1,25793,95.31
2022,1,19475,87.98
2022,3,21504,93.75
2022,2,21743,98.3
2022,2,20745,100
2023,1,20575,93.75
2023,2,21393,100
2024,1,24651,100
2024,1,26356,99.38
2024,1,26062,100
2024,2,21548,100
2025,1,28908,95.31
2025,1,27429,98.96
2025,1,25589,97.22
2025,1,25647,99.43
2025,1,26032,89.2
2023,1,23321,98.75
2024,2,24356,96.25
2024,2,26142,94.44
2024,2,21046,93.75
2024,2,21515,78.13
2022,1,22516,94.44
2022,2,19938,100
2023,2,21750,97.5
2024,2,26974,94.44
2023,1,23290,96.25
2023,2,20845,89.58
2024,2,21207,93.75
2022,3,20904,93.75
2022,2,19067,100
2022,2,18190,87.5
2023,2,19098,100
2024,2,22236,93.75
2022,2,19872,100
2022,1,19598,6.25
2023,1,19252,81.25
2021,2,19659,90.63
2022,1,20990,95.83
2022,1,21100,100
2022,1,22973,96.53
2022,1,20167,98.61
2022,1,18964,98.96
2022,1,21008,96.88
2022,1,19833,98.61
2022,1,22831,98.44
2022,1,22806,96.88
2022,1,19060,98.61
2022,1,21677,100
2022,1,22043,98.13
2022,1,17644,86.72
2022,1,22539,93.75
2022,1,22837,100
2022,1,21200,99.55
2022,1,18992,96.88
2022,2,21785,96.53
2022,2,19199,98.96
2022,2,22570,98.86
2022,2,23299,97.16
2022,2,22568,98.96
2022,2,23069,98.75
2022,2,23133,96.88
2022,2,21664,96.53
2022,2,22086,94.69
2022,2,17309,88.75
2022,2,19723,98.44
2022,2,22665,90.28
2022,2,21619,84.66
2022,2,22671,97.73
2022,2,21740,95.45
2022,2,22442,97.22
2022,2,22186,90.97
2022,2,19922,75
2022,2,20674,97.5
2022,2,22176,100
2022,2,21175,97.73
2022,2,18165,100
2022,2,20949,94.89
2023,1,22636,99.31
2023,1,20763,98.44
2023,1,22780,97.12
2023,1,20939,96.88
2023,1,20947,100
2023,1,23585,99.48
2023,1,23594,99.31
2023,1,20804,94.71
2023,1,23592,100
2023,1,24621,100
2023,1,23810,97.73
2023,1,22236,98.86
2023,1,22496,97.92
2023,1,22232,99.31
2023,1,21282,85.1
2023,1,22922,87.5
2023,1,24208,90.18
2023,1,22628,98.44
2023,1,24255,99.69
2023,1,22393,74.38
2023,1,24681,97.4
2023,1,24439,98.3
2023,1,23837,100
2023,1,20721,95.45
2023,1,22986,96.09
2023,1,24903,91.67
2023,1,25018,92.05
2023,1,22224,100
2023,1,21514,91.41
2023,1,22804,95.67
2023,1,24928,97.92
2023,1,24241,99.38
2023,1,21702,93.75
2023,2,25002,98.75
2023,2,22073,100
2023,2,24018,99.38
2023,2,22266,99.22
2023,2,22566,93.75
2023,2,23660,95.31
2024,1,24418,99.31
2024,1,24706,86.36
2024,1,25810,100
2024,1,25397,92.5
2024,1,25302,100
2024,1,26821,99.31
2024,1,25702,96.63
2024,1,24584,99.43
2024,1,26166,99.38
2024,1,25809,98.21
2024,1,23588,98.61
2024,1,22183,89.9
2024,1,26143,100
2024,1,26316,98.61
2024,1,26104,98.61
2024,1,25044,91.67
2024,1,23988,92.19
2024,1,25464,97.92
2024,1,25426,95.45
2024,1,23943,100
2024,1,27094,93.75
2024,1,26925,95.83
2024,1,25884,99.11
2024,1,22838,98.83
2024,1,22460,96.15
2024,1,25901,100
2024,1,24308,98.96
2024,1,26611,94.89
2024,1,24597,35.8
2024,1,26214,98.75
2024,1,17375,31.25
2024,2,25508,93.06
2024,2,25967,100
2024,2,23668,91.48
2024,2,26576,99.38
2024,2,25522,98.86
2024,2,26848,100
2024,2,24634,92.97
2024,2,27049,96.09
2024,2,25653,95.31
2024,2,25656,98.86
2024,2,24476,100
2024,2,25944,97.5
2024,2,25559,100
2024,2,23520,97.16
2024,2,25584,99.43
2025,1,27314,99.48
2025,1,28486,100
2025,1,26700,96.88
2025,1,28306,99.31
2025,1,26294,98.86
2025,1,28608,100
2025,1,26038,99.48
2025,1,29011,97.5
2025,1,22602,98.21
2025,1,27601,95.63
2025,1,26006,95
2025,1,27260,99.48
2025,1,25586,100
2025,1,28680,98.21
2025,1,27990,96.88
2025,1,26130,94.38
2025,1,27811,98.75
2025,1,26548,98.56
2025,1,28095,97.5
2025,1,23662,99.38
2025,1,28666,99.48
2025,1,29306,89.38
2025,1,26855,99.31
2025,1,26402,95.19
2025,1,29241,98.75
2025,1,27231,99.38
2025,1,23523,95.63
2025,1,29208,96.88
2025,1,22023,97.32
2025,1,24356,97.16
2025,1,28136,98.21
2025,1,23985,95
2025,1,22104,84.72
2022,1,19670,98.44
2022,1,22379,98.75
2022,1,22582,100
2022,1,23024,100
2022,1,22879,95.63
2022,1,22895,95.63
2022,1,19530,87.5
2022,1,21369,94.2
2022,3,21172,81.25
2022,2,21433,100
2022,2,19204,96.88
2022,2,23146,97.92
2022,2,20965,95.45
2022,2,21219,98.44
2022,2,18873,98.44
2023,1,21208,100
2023,1,24442,99.48
2023,1,22883,96.59
2023,1,23125,93.75
2023,1,22610,99.43
2023,1,22066,98.44
2023,1,23835,99.69
2023,1,20958,92.71
2023,1,23283,96.43
2023,1,24944,88.75
2023,2,23544,91.67
2023,2,22871,96.88
2023,2,24606,93.18
2023,2,22491,96.59
2023,2,23945,97.92
2023,2,22575,96.25
2023,2,24357,98.86
2023,2,22726,69.89
2023,2,19119,89.58
2024,1,22485,98.75
2024,1,26549,100
2024,1,25555,100
2024,1,24612,89.2
2024,1,25543,100
2024,1,22120,96.88
2024,1,22242,92.71
2024,1,23663,92.61
2024,1,23674,88.02
2024,1,26132,97.92
2024,1,22447,96.88
2024,1,26906,96.88
2024,2,26095,97.4
2024,2,24240,93.18
2024,2,25943,100
2024,2,27036,99.04
2024,2,22145,97.92
2024,2,24063,97.73
2024,2,25446,97.5
2024,2,26644,98.86
2024,2,25692,99.48
2024,2,21808,90.63
2024,2,22864,93.75
2024,2,27094,100
2024,2,26064,97.92
2024,2,25390,98.75
2025,1,27396,99.31
2025,1,28578,100
2025,1,27525,93.23
2025,1,25395,100
2025,1,27929,98.75
2025,1,25658,96.88
2025,1,27343,99.43
2025,1,25995,98.86
2025,1,27533,99.38
2025,1,28376,99.38
2025,1,25331,100
2025,1,26900,98.13
2025,1,28994,91.88
2025,1,26065,98.86
2025,1,27806,96.88
2022,1,22069,99.43
2022,1,21673,98.66
2022,1,20843,98.75
2022,1,20821,94.38
2022,1,21469,96.53
2022,2,20210,91.67
2022,2,22723,75.78
2022,2,20935,98.3
2022,2,19431,95.83
2022,2,18293,100
2022,2,22591,98.3
2022,2,22461,94.32
2022,2,22477,97.16
2023,1,24350,100
2023,1,23961,99.38
2023,1,22088,100
2023,1,23761,99.38
2023,1,20246,40.97
2023,1,22359,90.63
2023,1,24506,96.25
2023,1,22660,97.66
2023,2,21184,81.25
2023,2,24369,98.96
2023,2,21549,95.31
2024,1,21119,90
2024,1,25885,98.86
2024,1,25530,100
2024,1,23869,95.63
2024,1,23974,99.31
2024,1,26367,91.88
2024,1,26340,98.13
2024,1,20772,79.86
2024,1,25811,95.45
2024,1,25812,96.53
2024,1,24661,96.88
2024,1,22092,98.44
2024,2,20891,95.31
2024,2,23562,99.43
2024,2,26311,97.92
2024,2,21093,96.88
2025,1,29017,92.36
2025,1,22522,94.44
2025,1,28415,97.73
2025,1,28561,99.38
2025,1,29245,98.75
2025,1,26537,97.73
2025,1,24234,98.44
2022,1,22932,97.5
2022,1,21499,100
2022,2,18066,98.44
2022,2,21014,98.3
2022,2,22940,97.92
2022,2,21432,94.44
2022,2,18061,96.88
2022,2,23266,94.32
2022,2,18011,88.75
2023,1,19045,100
2023,1,24474,91.52
2023,1,22139,100
2023,2,24583,99.38
2024,1,22144,97.66
2024,1,22635,97.73
2024,2,21012,96.88
2024,2,22238,93.75
2024,2,25766,99.43
2024,2,26187,93.75
2024,2,26859,98.86
2024,2,22719,100
2025,1,26326,96.88
2022,1,17363,6.25
2023,1,20687,93.75
2023,1,21405,98.75
2023,2,24493,99.48
2023,2,21626,96.88
2023,2,24094,99.43
2024,1,24401,98.61
2024,1,26819,98.08
2024,1,26082,98.86
2024,2,22302,100
2024,2,24162,94.38
2024,2,24674,98.75
2024,2,24388,95.83
2025,1,28514,96.15
2022,1,21904,97.66
2022,1,21231,100
2022,3,19497,50
2022,2,22590,97.73
2023,2,23746,99.38
2023,2,19032,98.44
2023,2,19826,100
2024,1,20817,93.75
2024,2,23117,93.75
2024,2,22843,100
2024,2,21497,96.88
2022,1,19827,6.25
2024,2,22524,100
2024,1,22541,87.5
2023,2,21155,100
2023,2,19443,93.75
2024,2,21530,100
2022,2,19539,100
2023,2,21207,93.75
2023,2,20745,100
2024,2,21358,100
2022,2,18094,93.75
2023,2,20371,100
2023,2,21439,93.75
2021,2,19481,98.3
2021,2,19702,97.92
2022,1,20982,98.56
2022,1,22478,93.13
2022,1,22199,98.75
2022,1,22522,98.13
2022,1,22614,99.38
2022,1,22284,100
2022,1,21914,97.5
2022,1,22698,96.88
2022,1,19395,98.96
2022,1,22231,99.43
2022,1,22027,100
2022,1,21035,100
2022,1,22730,99.43
2022,1,22794,98.86
2022,1,21829,98.21
2022,1,22548,98.13
2022,2,20988,98.3
2022,2,22921,90.63
2022,2,22428,97.16
2022,2,20731,98.44
2022,2,23293,97.16
2022,2,21217,90.91
2022,2,21636,92.5
2022,2,23307,97.6
2022,2,22508,96.25
2022,2,21264,100
2022,2,22695,99.38
2022,2,22370,95.14
2022,2,22036,98.13
2022,2,19507,100
2022,2,22406,91.67
2023,1,20842,100
2023,1,22181,98.86
2023,1,23844,99.48
2023,1,24115,98.96
2023,1,21430,99.31
2023,1,21600,96.02
2023,1,22633,86.46
2023,1,23347,100
2023,1,22615,94.38
2023,1,20868,95.19
2023,1,23606,97.73
2023,1,22214,100
2023,1,24604,80.31
2023,1,19227,99.11
2023,1,19924,92.19
2023,1,22803,99.48
2023,1,23045,100
2023,1,23995,100
2023,1,22757,98.44
2023,1,20747,89.77
2023,1,24450,90
2023,1,22525,98.13
2023,1,22383,98.75
2023,2,23012,96.88
2023,2,23807,100
2023,2,22114,100
2023,2,22133,97.5
2023,2,22803,99.43
2023,2,24091,94.38
2023,2,25032,98.61
2023,2,21462,100
2023,2,22075,85.42
2023,2,23726,98.44
2023,2,23758,100
2023,2,24000,99.38
2023,2,22425,96.02
2023,2,21022,100
2023,2,22291,96.59
2023,2,24594,85.42
2023,2,22215,97.16
2023,2,22439,100
2023,2,24265,97.92
2023,2,24575,98.96
2023,2,22782,99.38
2023,2,24938,99.31
2024,1,24204,95.31
2024,1,24500,94.38
2024,1,23566,100
2024,1,22543,98.13
2024,1,24146,86.25
2024,1,23521,94.38
2024,1,25906,99.55
2024,1,24489,100
2024,1,26249,99.55
2024,1,23998,89.38
2024,1,24646,97.92
2024,1,26463,97.6
2024,1,24118,96.88
2024,1,26818,98.75
2024,1,26197,98.56
2024,1,26502,100
2024,1,22121,100
2024,1,24098,97.5
2024,1,24606,96.88
2024,1,25936,98.96
2024,1,25696,99.38
2024,1,22287,96.88
2024,1,25934,97.5
2024,1,25730,100
2024,1,22985,96.88
2024,1,25831,100
2024,1,24408,99.04
2024,1,26441,94.32
2024,2,22617,98.75
2024,2,24646,98.44
2024,2,21040,96.88
2024,2,25400,100
2024,2,23749,98.08
2024,2,24289,96.35
2024,2,26976,95.7
2024,2,25469,98.75
2024,2,25533,100
2024,2,22873,92.5
2024,2,25823,100
2024,2,26549,100
2024,2,25812,97.22
2024,2,24209,98.96
2024,2,21708,90.63
2024,2,26325,79.86
2024,2,26873,96.88
2024,2,23542,98.75
2024,2,24041,98.3
2024,2,25666,98.3
2024,2,26471,98.86
2024,2,26171,98.3
2025,1,27203,98.21
2025,1,25569,100
2025,1,25931,97.22
2025,1,27467,100
2025,1,27583,100
2025,1,28187,99.31
2025,1,27659,97.5
2025,1,28096,100
2025,1,23558,93.18
2025,1,26339,100
2025,1,25907,100
2025,1,22131,93.75
2025,1,27780,97.4
2025,1,26008,99.04
2025,1,28213,99.55
2025,1,23152,98.96
2025,1,25320,100
2025,1,24228,99.38
2025,1,25413,99.04
2025,1,25969,100
2025,1,22281,96.88
2025,1,26205,96.25
2025,1,28512,96.43
2025,1,27967,96.59
2025,1,27768,100
2025,1,26301,96.88
2025,1,29015,99.38
2025,1,22424,99.11
2025,1,28969,92.5
2025,1,23752,90.63
2025,1,27635,99.38
2025,1,26356,96.88
2025,1,27476,99.38
2025,1,29233,96.53
2022,1,20676,100
2022,1,22573,100
2022,1,20721,100
2022,1,21017,100
2022,1,17851,97.32
2022,1,22726,98.86
2022,1,23077,95.94
2022,1,21115,97.6
2022,1,22197,99.52
2022,1,21161,97.5
2022,1,21616,90.38
2022,1,22378,96.88
2022,1,22784,97.92
2022,1,22778,100
2022,1,20361,96.59
2022,1,21983,98.21
2022,2,22673,98.13
2022,2,18992,62.5
2022,2,21500,93.06
2022,2,21625,98.86
2022,2,18232,98.75
2022,2,23066,96.02
2022,2,21599,96.35
2022,2,23006,97.5
2022,2,22606,98.75
2022,2,22091,91.67
2022,2,19646,100
2022,2,21012,95.45
2022,2,22595,97.81
2022,2,19509,93.75
2022,2,20315,93.75
2023,1,22972,97.73
2023,1,21471,100
2023,1,24336,100
2023,1,22413,92.5
2023,1,22978,97.92
2023,1,23068,92.19
2023,1,21412,92.71
2023,1,24523,97.5
2023,1,24932,90.91
2023,1,24956,92.61
2023,1,22848,81.25
2023,2,21409,100
2023,2,20755,97.92
2023,2,22678,94.32
2023,2,22127,97.5
2023,2,22284,93.18
2023,2,22752,99.38
2023,2,22057,92.61
2023,2,21679,98.44
2023,2,19576,95
2024,1,25983,100
2024,1,25624,97.5
2024,1,25959,98.13
2024,1,23689,96.25
2024,1,26664,99.11
2024,1,24298,97.22
2024,1,24550,99.48
2024,1,25593,100
2024,1,25348,95.83
2024,1,23739,93.06
2024,1,25766,100
2024,1,25622,100
2024,1,23546,97.92
2024,1,26064,98.61
2024,1,21452,98.21
2024,2,25681,98.3
2024,2,23561,97.5
2024,2,24401,100
2024,2,26586,93.75
2024,2,22271,93.75
2024,2,26241,100
2024,2,26601,98.86
2024,2,24393,98.13
2024,2,24423,97.5
2024,2,24367,97.5
2024,2,21213,93.75
2024,2,20811,95.83
2025,1,23625,98.56
2025,1,23667,96.35
2025,1,22206,95.63
2025,1,28989,96.25
2025,1,23799,96.59
2025,1,24032,92.19
2025,1,28725,97.5
2025,1,27727,99.38
2025,1,26213,96.59
2025,1,25615,100
2025,1,29003,96.53
2025,1,26426,96.88
2025,1,22375,94.64
2025,1,24008,97.73
2025,1,22204,92.71
2025,1,26128,100
2025,1,28864,98.86
2025,1,22581,93.75
2025,1,25358,97.73
2025,1,27936,16.48
2022,1,22801,100
2022,1,22165,98.21
2022,1,19246,100
2022,2,22252,98.75
2022,2,22023,93.75
2022,2,21502,82.95
2022,2,18587,87.5
2023,1,24447,91.96
2023,1,23527,100
2023,1,22702,98.08
2023,1,22207,90.28
2023,1,21662,91.35
2023,1,22497,100
2023,1,21633,91.67
2023,1,22725,96.02
2023,1,24704,97.16
2023,2,23609,100
2023,2,23991,99.48
2023,2,22446,98.44
2023,2,23063,99.43
2024,1,22526,97.32
2024,1,26133,100
2024,1,22361,91.67
2024,1,26923,98.75
2024,1,21152,98.61
2024,1,23167,100
2024,1,25581,98.61
2024,1,25449,95.45
2024,2,24234,95.83
2024,2,27073,78.13
2024,2,24716,95.63
2024,2,24302,97.5
2024,2,20909,96.88
2024,2,21904,100
2024,2,24000,99.43
2025,1,26580,95
2025,1,28566,91.48
2025,1,22463,97.92
2025,1,26628,98.3
2025,1,27904,99.31
2025,1,25909,91.88
2025,1,26133,98.13
2025,1,29102,98.86
2025,1,22991,97.5
2021,2,18999,98.44
2022,1,19090,94.53
2022,1,22377,97.5
2022,1,22918,99.04
2022,1,19400,94.53
2022,1,19351,98.3
2022,1,22301,100
2022,1,22530,8.93
2022,1,22387,95.63
2022,1,18118,94.53
2022,1,20187,100
2022,2,22396,96.88
2022,2,21697,92.71
2022,2,20709,98.3
2022,2,21808,95.31
2023,1,24345,88.39
2023,1,21748,98.75
2023,1,22809,96.56
2023,1,22427,98.96
2023,2,24736,98.75
2023,2,24716,97.5
2023,2,23564,100
2023,2,21547,91.67
2023,2,20983,66.67
2024,1,25372,100
2024,1,26584,98.75
2024,1,25874,99.31
2024,1,24222,89.58
2024,2,27017,98.44
2025,1,29311,92.86
2025,1,27264,98.96
2025,1,24368,12.5
2022,1,22584,100
2022,1,21095,96.09
2022,1,22556,100
2022,2,23280,100
2022,3,19254,18.75
2022,2,22386,97.16
2022,2,22610,97.73
2023,1,20692,94.44
2023,1,24577,98.61
2023,1,24947,97.5
2024,1,22925,88.75
2024,2,24185,96.88
2024,2,22887,93.75
2024,2,22473,87.5
2025,1,26953,97.5
2022,1,22816,100
2022,1,20894,100
2022,2,17657,98.44
2023,1,23535,98.44
2023,2,19350,100
2024,1,24214,96.59
2024,1,24386,89.58
2022,2,20766,93.75
2022,2,19006,75
2022,3,21602,93.75
2022,2,20302,97.92
