"MAHASISWA","TAHUN","SEMESTER","IPS"
26711,2024,2,3.38
26713,2024,2,3.3
26714,2024,2,3.08
26715,2024,2,3.49
26716,2024,2,3.21
26717,2024,2,3.4
26719,2024,2,3.26
26725,2024,2,3.25
26807,2024,2,3.17
26808,2024,2,3.08
26809,2024,2,3.42
26811,2024,2,3.49
26812,2024,2,3.37
26813,2024,2,3.22
26814,2024,2,3.24
26815,2024,2,3.21
26817,2024,2,3.4
26818,2024,2,3.05
26819,2024,2,3.24
26820,2024,2,3
26821,2024,2,3.59
26822,2024,2,2.96
26823,2024,2,3.46
26825,2024,2,3.12
26827,2024,2,3.29
26830,2024,2,3.25
26833,2024,2,3.36
26834,2024,2,3.49
26835,2024,2,3.73
26836,2024,2,2.82
26839,2024,2,3.24
26840,2024,2,3.01
26841,2024,2,3.51
26843,2024,2,3.41
26844,2024,2,3.61
26845,2024,2,3.34
26846,2024,2,3.38
26847,2024,2,0.94
26848,2024,2,2.86
26849,2024,2,3.21
26850,2024,2,2.75
26851,2024,2,3.68
26852,2024,2,3.54
26853,2024,2,2.44
26854,2024,2,2.93
26855,2024,2,3.4
26856,2024,2,3.46
26859,2024,2,3.07
26860,2024,2,3.15
26862,2024,2,3.11
26863,2024,2,3.18
26867,2024,2,3.67
26868,2024,2,3.4
26869,2024,2,3.41
26870,2024,2,2.72
26871,2024,2,3.39
26872,2024,2,0.12
26873,2024,2,3.22
26875,2024,2,3.38
26876,2024,2,3.29
26877,2024,2,2.91
26878,2024,2,3.22
26880,2024,2,3.19
26882,2024,2,3.32
26883,2024,2,3.51
26884,2024,2,3.49
26885,2024,2,3.13
26889,2024,2,2.99
26892,2024,2,3.14
26893,2024,2,3.42
26894,2024,2,3.44
26895,2024,2,3.5
26896,2024,2,3.18
26899,2024,2,3.22
26900,2024,2,3.38
26902,2024,2,3.45
26903,2024,2,3.03
26904,2024,2,3.65
26905,2024,2,3.38
26906,2024,2,3
26908,2024,2,3.38
26911,2024,2,3.63
26912,2024,2,3.29
26913,2024,2,3.47
26916,2024,2,3.34
26917,2024,2,3.56
26918,2024,2,3.16
26921,2024,2,3.32
26923,2024,2,3.15
26924,2024,2,2.97
26925,2024,2,3.38
26930,2024,2,3.19
26932,2024,2,3.57
26933,2024,2,3.56
26934,2024,2,2.93
26936,2024,2,3.18
26937,2024,2,3
26938,2024,2,3.08
26940,2024,2,3.5
26946,2024,2,3.57
26949,2024,2,3.06
26950,2024,2,3.08
26953,2024,2,3.57
26955,2024,2,2.97
26966,2024,2,3.43
26970,2024,2,3.62
26971,2024,2,3.51
26973,2024,2,3.33
26974,2024,2,3.26
26975,2024,2,3.79
26976,2024,2,3.07
26977,2024,2,2.82
26978,2024,2,3.49
26979,2024,2,3.33
26981,2024,2,3.52
26982,2024,2,3.44
26983,2024,2,3.36
26986,2024,2,3.67
26987,2024,2,2.95
26988,2024,2,3.53
26989,2024,2,3.33
26990,2024,2,3.81
26991,2024,2,1.84
26992,2024,2,3.21
26993,2024,2,3.85
26995,2024,2,3.29
26998,2024,2,3.93
27000,2024,2,3.5
27002,2024,2,3.73
27003,2024,2,3.61
27004,2024,2,3.73
27006,2024,2,3.75
27007,2024,2,3.88
27008,2024,2,3.49
27009,2024,2,3.83
27010,2024,2,3.51
27011,2024,2,3.35
27012,2024,2,2.34
27013,2024,2,3.5
27014,2024,2,3.07
27015,2024,2,3.19
27016,2024,2,3.64
27017,2024,2,3.62
27018,2024,2,3.16
27019,2024,2,3.85
27020,2024,2,3.42
27021,2024,2,3.52
27022,2024,2,3.86
27023,2024,2,3.56
27024,2024,2,2.72
27025,2024,2,3.71
27027,2024,2,3.75
27028,2024,2,3.5
27029,2024,2,3.49
27030,2024,2,3.9
27031,2024,2,3.26
27032,2024,2,3.72
27033,2024,2,3.85
27034,2024,2,3.73
27035,2024,2,3.75
27036,2024,2,3.16
27037,2024,2,3.92
27038,2024,2,3.69
27039,2024,2,3.44
27040,2024,2,3.46
27041,2024,2,3.75
27043,2024,2,3.75
27044,2024,2,3.54
27045,2024,2,3.18
27046,2024,2,2.82
27047,2024,2,3.65
27048,2024,2,3.71
27049,2024,2,3.77
27050,2024,2,3.5
27051,2024,2,2.61
27052,2024,2,2.41
27053,2024,2,2.75
27054,2024,2,2.4
27055,2024,2,3.75
27056,2024,2,1.98
27057,2024,2,3.63
27058,2024,2,3.75
27060,2024,2,3.7
27061,2024,2,3.96
27063,2024,2,2.29
27064,2024,2,3.64
27066,2024,2,3.83
27067,2024,2,3.5
27068,2024,2,2.78
27069,2024,2,3.33
27070,2024,2,3.64
27071,2024,2,3.82
27072,2024,2,3.65
27073,2024,2,3.56
27074,2024,2,3.92
27075,2024,2,3.92
27076,2024,2,3.4
27077,2024,2,3.8
27078,2024,2,2.93
27079,2024,2,3.75
27080,2024,2,3.5
27081,2024,2,3.56
27082,2024,2,3.83
27083,2024,2,3.1
27085,2024,2,3.25
27087,2024,2,3.85
27088,2024,2,3.75
27089,2024,2,2.64
27090,2024,2,3.67
27091,2024,2,3.33
27092,2024,2,3.9
27093,2024,2,3.77
27094,2024,2,3.93
27095,2024,2,3.14
27096,2024,2,3.54
27097,2024,2,0.29
27098,2024,2,3.58
27099,2024,2,3
27100,2024,2,2.77
27101,2024,2,3.6
27102,2024,2,3.66
27103,2024,2,3.88
27104,2024,2,3.77
27105,2024,2,3.61
27106,2024,2,3.48
27107,2024,2,3.55
27108,2024,2,3.61
27109,2024,2,3.65
27111,2024,2,3.61
27112,2024,2,3.38
27113,2024,2,3.4
27114,2024,2,2.75
27115,2024,2,3.75
27116,2024,2,3.71
27117,2024,2,2.57
27118,2024,2,3.69
27119,2024,2,3.59
27120,2024,2,3.81
27121,2024,2,1.98
27122,2024,2,3.5
27123,2024,2,2.13
27143,2024,2,2.72
27145,2024,2,3.85
27146,2024,2,3.64
27147,2024,2,3.69
27148,2024,2,3.23
27149,2024,2,2.79
27151,2024,2,2.65
27153,2024,2,3.54
27154,2024,2,3.4
27155,2024,2,3.53
27156,2024,2,3.45
27158,2024,2,2.64
27160,2024,2,3.39
27162,2024,2,3.64
27164,2024,2,3.6
27165,2024,2,3.72
27167,2024,2,3.32
27168,2024,2,1.84
27172,2024,2,2.99
27173,2024,2,3.21
27176,2024,2,3.53
27177,2024,2,3.45
27178,2024,2,3.49
27179,2024,2,2.25
27180,2024,2,3.78
29145,2024,2,3.73
29146,2024,2,3.83
29147,2024,2,3.64
29149,2024,2,3.58
29150,2024,2,3.7
29154,2024,2,3.61
29155,2024,2,3.54
29156,2024,2,3.46
29158,2024,2,3.57
29159,2024,2,3.35
29162,2024,2,3.56
29163,2024,2,3.69
29164,2024,2,3.45
29165,2024,2,3.63
29166,2024,2,3.76
29167,2024,2,3.55
29169,2024,2,3.92
29170,2024,2,3.56
29171,2024,2,3.51
29172,2024,2,3.74
29173,2024,2,3.67
29174,2024,2,3.72
29175,2024,2,3.89
29176,2024,2,3.78
29178,2024,2,3.54
29179,2024,2,3.3
29180,2024,2,3.54
29181,2024,2,3.56
29182,2024,2,3.76
29183,2024,2,3.75
29184,2024,2,3.9
29185,2024,2,3.58
29186,2024,2,3.37
29187,2024,2,3.51
29188,2024,2,3.76
29190,2024,2,3.58
29191,2024,2,3.8
29192,2024,2,3.68
29195,2024,2,3.81
29196,2024,2,3.36
29197,2024,2,3.76
29199,2024,2,3.78
29200,2024,2,3.63
29202,2024,2,3.93
29203,2024,2,3.67
29205,2024,2,3.44
29206,2024,2,3.37
29209,2024,2,3.55
29210,2024,2,3.62
29211,2024,2,3.68
29212,2024,2,3.54
29213,2024,2,3.8
29214,2024,2,3.27
29215,2024,2,3.82
29217,2024,2,3.6
29218,2024,2,3.81
29219,2024,2,3.78
29220,2024,2,3.7
29221,2024,2,3.62
29222,2024,2,3.9
29223,2024,2,3.04
29225,2024,2,3.46
29227,2024,2,3.36
29228,2024,2,3.52
29229,2024,2,3.67
29230,2024,2,3.71
29233,2024,2,3.18
29234,2024,2,3.49
29236,2024,2,3.71
29237,2024,2,3.7
29238,2024,2,3.58
29240,2024,2,3.81
29241,2024,2,3.45
29242,2024,2,3.76
29243,2024,2,3.38
29244,2024,2,3.5
29245,2024,2,3.67
29246,2024,2,3.48
29247,2024,2,3.62
29248,2024,2,3.77
29249,2024,2,3.54
29250,2024,2,3.14
29251,2024,2,3.65
29252,2024,2,3.37
29253,2024,2,3.5
29254,2024,2,3.61
29256,2024,2,3.8
29257,2024,2,3.68
29258,2024,2,3.78
29260,2024,2,3.66
29263,2024,2,3.61
29264,2024,2,3.45
29265,2024,2,3.42
29268,2024,2,3.66
29270,2024,2,3.61
29271,2024,2,3.32
29272,2024,2,3.46
29273,2024,2,3.51
29274,2024,2,3.47
29275,2024,2,3.51
29276,2024,2,3.46
29277,2024,2,3.6
29278,2024,2,3.51
29279,2024,2,3.54
29280,2024,2,3.51
29281,2024,2,3.77
29282,2024,2,3.43
29283,2024,2,3.68
29284,2024,2,3.3
29285,2024,2,3.66
29286,2024,2,3.56
29288,2024,2,3.78
29289,2024,2,3.46
29290,2024,2,3.56
29291,2024,2,3.74
29292,2024,2,3.45
29293,2024,2,3.62
29294,2024,2,3.67
29295,2024,2,3.52
29297,2024,2,3.72
29299,2024,2,3.3
29301,2024,2,3.6
29303,2024,2,3.66
29304,2024,2,3.18
29305,2024,2,3.48
29306,2024,2,3.45
29308,2024,2,3.39
29311,2024,2,3.75
20850,2024,3,1
21018,2024,3,2
21119,2024,3,0
21193,2024,3,2
22044,2024,3,0
22057,2024,3,0
22065,2024,3,2
22078,2024,3,3.25
22083,2024,3,3.25
22088,2024,3,3
22104,2024,3,2.5
22108,2024,3,3.25
22165,2024,3,3
22169,2024,3,3
22172,2024,3,3.25
22181,2024,3,3.5
22198,2024,3,3.5
22203,2024,3,3.63
22204,2024,3,3.75
22214,2024,3,3.75
22261,2024,3,3
22269,2024,3,3.25
22275,2024,3,3.25
22278,2024,3,3.25
22290,2024,3,3.38
22373,2024,3,3
22396,2024,3,3.5
22400,2024,3,3
22407,2024,3,3.5
22408,2024,3,3.75
22412,2024,3,3.25
22416,2024,3,1.67
22418,2024,3,3
22430,2024,3,3.75
22431,2024,3,3
22435,2024,3,2
22456,2024,3,3
22461,2024,3,2
22468,2024,3,3
22469,2024,3,3.25
22491,2024,3,2.5
22509,2024,3,3.75
22510,2024,3,3
22523,2024,3,3
22533,2024,3,3.5
22547,2024,3,3
22562,2024,3,3.25
22570,2024,3,3.75
22581,2024,3,3.5
22591,2024,3,3.25
22629,2024,3,3
22667,2024,3,3.75
22697,2024,3,0
22712,2024,3,2.5
22714,2024,3,3.25
22838,2024,3,0
22845,2024,3,3.5
22850,2024,3,0
22856,2024,3,2.5
22857,2024,3,3
22881,2024,3,3
22917,2024,3,3.75
22943,2024,3,3.42
22954,2024,3,2
22962,2024,3,3
24902,2024,1,3.75
24903,2024,1,3.54
24904,2024,1,3.53
24911,2024,1,0
24912,2024,1,3.56
24913,2024,1,3.62
24914,2024,1,3.79
24915,2024,1,2
24916,2024,1,4
24917,2024,1,3.71
24918,2024,1,3.11
24919,2024,1,3.86
24922,2024,1,3.68
24923,2024,1,3.58
24924,2024,1,3.79
24925,2024,1,2.46
24927,2024,1,4
24928,2024,1,0
24929,2024,1,3.75
24930,2024,1,3.42
24932,2024,1,3.75
24933,2024,1,3.9
24934,2024,1,3.75
24935,2024,1,3.64
24936,2024,1,3.69
24938,2024,1,3.71
24939,2024,1,3.8
24940,2024,1,4
24941,2024,1,4
24942,2024,1,3.75
24943,2024,1,3.57
24945,2024,1,3
24946,2024,1,3.65
24947,2024,1,1.63
24948,2024,1,2.89
24956,2024,1,3.75
24957,2024,1,1.78
24959,2024,1,3.53
24960,2024,1,3.58
24961,2024,1,0
24962,2024,1,3.69
24967,2024,1,0
24970,2024,1,3.75
24971,2024,1,3.94
24972,2024,1,3.5
24973,2024,1,4
24976,2024,1,1.75
24977,2024,1,3.75
24978,2024,1,0
24979,2024,1,3.43
24981,2024,1,0.96
24984,2024,1,3.75
24985,2024,1,0
24987,2024,1,1.59
24994,2024,1,1.13
24995,2024,1,3.1
25001,2024,1,4
25002,2024,1,3.77
25004,2024,1,3.63
25009,2024,1,3.75
25011,2024,1,3.85
25012,2024,1,0
25013,2024,1,0.37
25014,2024,1,3.62
25017,2024,1,1.13
25018,2024,1,1.69
25019,2024,1,0
25029,2024,1,3.84
25032,2024,1,3.81
25033,2024,1,3.96
25034,2024,1,0
25035,2024,1,3.68
25039,2024,1,3.75
25041,2024,1,3.5
25042,2024,1,3.54
25044,2024,1,3.77
25045,2024,1,3.5
25046,2024,1,3.82
25050,2024,1,4
25051,2024,1,3.79
25054,2024,1,2.13
25299,2024,1,3.28
25300,2024,1,3.41
25301,2024,1,3.65
25302,2024,1,3.48
25303,2024,1,3.34
25304,2024,1,3.52
25305,2024,1,3.28
25306,2024,1,3.6
25307,2024,1,3.39
25309,2024,1,3.08
25310,2024,1,3.54
25311,2024,1,2.88
25312,2024,1,3.36
25313,2024,1,3.24
25314,2024,1,3.04
25315,2024,1,3.19
25316,2024,1,3.63
25317,2024,1,3.78
25318,2024,1,2.92
25320,2024,1,3.76
25321,2024,1,3.58
25322,2024,1,3
25323,2024,1,3.73
25324,2024,1,3.12
25325,2024,1,3.16
25326,2024,1,3.61
25327,2024,1,3.28
25328,2024,1,3.63
25329,2024,1,3.55
25330,2024,1,3.12
25331,2024,1,3.22
25332,2024,1,3.25
25333,2024,1,3.35
25334,2024,1,3.7
25335,2024,1,3.42
25336,2024,1,3.48
25337,2024,1,3.86
25338,2024,1,3.42
25339,2024,1,3.36
25340,2024,1,3.61
25341,2024,1,1.28
25342,2024,1,3.41
25343,2024,1,3.2
25344,2024,1,3.78
25345,2024,1,3.29
25346,2024,1,3.17
25347,2024,1,3.55
25348,2024,1,3.33
25349,2024,1,3.61
25350,2024,1,3.29
25351,2024,1,3.44
25352,2024,1,3.09
25353,2024,1,3.36
25354,2024,1,2.95
25355,2024,1,3.65
25356,2024,1,3.13
25357,2024,1,3.67
25358,2024,1,3.2
25359,2024,1,3.47
25360,2024,1,3.65
25361,2024,1,3.48
25362,2024,1,3.33
25363,2024,1,3.31
25364,2024,1,3.73
25365,2024,1,3.68
25366,2024,1,3.42
25367,2024,1,3.39
25368,2024,1,3.21
25369,2024,1,3.4
25370,2024,1,3.58
25371,2024,1,3.48
25372,2024,1,3.58
25373,2024,1,3.14
25374,2024,1,3.6
25375,2024,1,2.96
25376,2024,1,3.65
25377,2024,1,3.68
25378,2024,1,3.66
25379,2024,1,3.58
25380,2024,1,3.18
25381,2024,1,3.38
25382,2024,1,3.21
25383,2024,1,3.47
25384,2024,1,3.39
25385,2024,1,3.36
25386,2024,1,3.68
25387,2024,1,3.55
25388,2024,1,3.55
25389,2024,1,3.01
25390,2024,1,3.38
25391,2024,1,3
25392,2024,1,2.65
25393,2024,1,3.57
25394,2024,1,3.48
25395,2024,1,3.68
25396,2024,1,3.09
25397,2024,1,3.48
25398,2024,1,3.26
25399,2024,1,3.39
25400,2024,1,3.58
25401,2024,1,3.83
25402,2024,1,3.55
25403,2024,1,3.2
25404,2024,1,3.1
25405,2024,1,3.56
25406,2024,1,3.53
25407,2024,1,3.39
25408,2024,1,3.58
25409,2024,1,3.57
25410,2024,1,3.41
25411,2024,1,2.79
25412,2024,1,3.22
25413,2024,1,3.17
25414,2024,1,2.8
25415,2024,1,3.25
25416,2024,1,3.66
25417,2024,1,3.61
25418,2024,1,2.74
25419,2024,1,3.31
25420,2024,1,3.8
25421,2024,1,3.06
25422,2024,1,3.78
25423,2024,1,3.23
25424,2024,1,3.73
25425,2024,1,3.05
25426,2024,1,3.64
25427,2024,1,3.78
25428,2024,1,2.35
25429,2024,1,3.7
25430,2024,1,3.28
25431,2024,1,3.53
25432,2024,1,3.58
25433,2024,1,3.7
25434,2024,1,3.42
25435,2024,1,3.18
25436,2024,1,3.73
25437,2024,1,3.21
25438,2024,1,3.33
25439,2024,1,3.63
25440,2024,1,3.2
25441,2024,1,3.53
25442,2024,1,3.58
25443,2024,1,3.55
25444,2024,1,3.67
25445,2024,1,3.35
25446,2024,1,3.65
25447,2024,1,3.03
25448,2024,1,3.12
25449,2024,1,3.54
25450,2024,1,3.38
25451,2024,1,3.53
25452,2024,1,2.99
25453,2024,1,3.21
25454,2024,1,3.26
25455,2024,1,3.38
25456,2024,1,2.86
25457,2024,1,3.19
25458,2024,1,3.63
25459,2024,1,3.58
25460,2024,1,3.16
25464,2024,1,3.36
25467,2024,1,2.97
25468,2024,1,3.5
25469,2024,1,3.63
25470,2024,1,3.54
25471,2024,1,3.7
25472,2024,1,3.39
25473,2024,1,3.17
25474,2024,1,3.46
25475,2024,1,3.28
25476,2024,1,3.38
25477,2024,1,3.06
25478,2024,1,3.39
25479,2024,1,3.46
25480,2024,1,3.67
25481,2024,1,3.58
25482,2024,1,3.37
25483,2024,1,2.79
25484,2024,1,3.55
25485,2024,1,3.28
25486,2024,1,3.59
25487,2024,1,2.8
25488,2024,1,3.4
25489,2024,1,3.43
25490,2024,1,3.19
25491,2024,1,3.32
25492,2024,1,3.5
25494,2024,1,3.48
25495,2024,1,3.5
25496,2024,1,3.3
25497,2024,1,3.68
25498,2024,1,3.42
25499,2024,1,3.5
25500,2024,1,3.14
25501,2024,1,3.33
25502,2024,1,3.05
25503,2024,1,3.54
25504,2024,1,3.54
25505,2024,1,3.05
25506,2024,1,3.54
25507,2024,1,3.05
25508,2024,1,2.89
25509,2024,1,2.95
25511,2024,1,3.21
25512,2024,1,3.55
25514,2024,1,3.26
25515,2024,1,3.38
25516,2024,1,3.21
25517,2024,1,3.2
25518,2024,1,3.38
25519,2024,1,3.5
25520,2024,1,3.61
25521,2024,1,3.57
25522,2024,1,3.33
25523,2024,1,3.16
25524,2024,1,3.53
25525,2024,1,2.9
25526,2024,1,3.35
25527,2024,1,2.92
25528,2024,1,3.19
25529,2024,1,3.29
25530,2024,1,2.93
25531,2024,1,3.38
25532,2024,1,3.26
25533,2024,1,3.6
25534,2024,1,3.46
25535,2024,1,3.25
25536,2024,1,3.42
25537,2024,1,3.5
25538,2024,1,2.91
25539,2024,1,3.57
25540,2024,1,3.42
25541,2024,1,3.75
25542,2024,1,3.28
25543,2024,1,3.4
25544,2024,1,3.31
25545,2024,1,3.37
25546,2024,1,3.19
25547,2024,1,3.22
25548,2024,1,3.38
25549,2024,1,3.6
25550,2024,1,3.28
25551,2024,1,3.44
25552,2024,1,3.29
25553,2024,1,3.75
25554,2024,1,3.68
25555,2024,1,3.63
25556,2024,1,3.25
25557,2024,1,3.5
25558,2024,1,3.83
25559,2024,1,3.07
25560,2024,1,3.88
25561,2024,1,3.78
25562,2024,1,3.64
25563,2024,1,3.44
25564,2024,1,2.8
25565,2024,1,3.75
25566,2024,1,3.41
25567,2024,1,3.18
25568,2024,1,3.58
25569,2024,1,3.48
25570,2024,1,3.18
25571,2024,1,3.48
25572,2024,1,2.72
25573,2024,1,3.17
25574,2024,1,3.34
25575,2024,1,3.24
25576,2024,1,3.5
25577,2024,1,3.04
25578,2024,1,3.63
25579,2024,1,3.17
25580,2024,1,3.2
25581,2024,1,3.42
25582,2024,1,3.66
25583,2024,1,3.14
25584,2024,1,3.38
25585,2024,1,3.84
25586,2024,1,3.28
25587,2024,1,3.04
25588,2024,1,3.33
25589,2024,1,3.08
25590,2024,1,3.07
25591,2024,1,3.47
25592,2024,1,3.2
25593,2024,1,3.66
25594,2024,1,3.25
25595,2024,1,2.83
25596,2024,1,3.48
25597,2024,1,3.06
25598,2024,1,3.36
25599,2024,1,3.55
25600,2024,1,3.5
25601,2024,1,3.36
25602,2024,1,3.65
25603,2024,1,3.38
25604,2024,1,3.58
25605,2024,1,2.95
25606,2024,1,3.33
25607,2024,1,3.54
25608,2024,1,3.2
25609,2024,1,3.58
25610,2024,1,3.53
25611,2024,1,3.43
25612,2024,1,3.54
25613,2024,1,3.43
25614,2024,1,3.32
25615,2024,1,3.6
25616,2024,1,3.57
25617,2024,1,3.65
25618,2024,1,3.48
25619,2024,1,3.39
25620,2024,1,3.28
25621,2024,1,3.63
25622,2024,1,3.55
25623,2024,1,3.38
25624,2024,1,3.24
25625,2024,1,3.03
25626,2024,1,3.21
25627,2024,1,3.49
25628,2024,1,3.4
25629,2024,1,3.78
25630,2024,1,3.48
25631,2024,1,2.86
25632,2024,1,3.24
25633,2024,1,3.6
25634,2024,1,3.55
25635,2024,1,3.26
25636,2024,1,3.42
25637,2024,1,3.43
25638,2024,1,3.58
25639,2024,1,3.15
25640,2024,1,2.78
25641,2024,1,3.4
25642,2024,1,3.18
25643,2024,1,3.11
25644,2024,1,3.18
25645,2024,1,3.79
25646,2024,1,3.23
25647,2024,1,3.38
25648,2024,1,3.55
25649,2024,1,3.43
25650,2024,1,3.34
25651,2024,1,2.69
25652,2024,1,3.17
25653,2024,1,3.51
25654,2024,1,3.53
25655,2024,1,3.64
25656,2024,1,2.69
25657,2024,1,3.59
25658,2024,1,3.43
25659,2024,1,3.21
25660,2024,1,3.37
25661,2024,1,3.45
25662,2024,1,3.15
25663,2024,1,3.58
25664,2024,1,3.47
25665,2024,1,3.32
25666,2024,1,3.58
25667,2024,1,2.63
25668,2024,1,3.73
25669,2024,1,3.43
25670,2024,1,3.59
25671,2024,1,3.25
25672,2024,1,3.49
25673,2024,1,3.07
25674,2024,1,2.72
25675,2024,1,3.06
25676,2024,1,3.7
25677,2024,1,3.34
25678,2024,1,3.48
25679,2024,1,3.54
25680,2024,1,3.39
25681,2024,1,3
25682,2024,1,3.49
25683,2024,1,3.23
25684,2024,1,3.35
25685,2024,1,3.58
25686,2024,1,3.68
25687,2024,1,3.05
25688,2024,1,3.26
25689,2024,1,3.49
25690,2024,1,3.7
25691,2024,1,3.16
25692,2024,1,3.35
25693,2024,1,3.11
25694,2024,1,2.88
25695,2024,1,3.41
25696,2024,1,3.75
25697,2024,1,3.25
25698,2024,1,2.87
25699,2024,1,3.18
25700,2024,1,3.45
25701,2024,1,3.06
25702,2024,1,2.9
25703,2024,1,3.68
25704,2024,1,3.16
25705,2024,1,3.83
25706,2024,1,2.18
25707,2024,1,2.88
25709,2024,1,3.65
25710,2024,1,3.78
25711,2024,1,3.5
25712,2024,1,3.49
25713,2024,1,3.05
25714,2024,1,3.5
25715,2024,1,3.66
25716,2024,1,3.71
25717,2024,1,3.31
25718,2024,1,3.5
25719,2024,1,3.6
25720,2024,1,3.25
25721,2024,1,3.33
25722,2024,1,2.18
25724,2024,1,3.65
25725,2024,1,3.63
25726,2024,1,2.79
25727,2024,1,2.45
25728,2024,1,3.88
25729,2024,1,3.24
25730,2024,1,3.69
25731,2024,1,3.4
25733,2024,1,3.18
25734,2024,1,3.05
25744,2024,1,3.56
25745,2024,1,3.43
25746,2024,1,3.34
25747,2024,1,3.56
25748,2024,1,3.38
25749,2024,1,3.7
25750,2024,1,3
25751,2024,1,3.55
25752,2024,1,3.5
25753,2024,1,3.61
25754,2024,1,3.2
25755,2024,1,3.67
25756,2024,1,3.47
25757,2024,1,3.68
25758,2024,1,3.56
25759,2024,1,3.69
25760,2024,1,3.83
25761,2024,1,3.78
25762,2024,1,3.22
25763,2024,1,3.48
25764,2024,1,3.64
25765,2024,1,3.5
25766,2024,1,3.55
25767,2024,1,3.36
25768,2024,1,3.5
25769,2024,1,3.37
25770,2024,1,3.71
25771,2024,1,3.55
25772,2024,1,3.58
25773,2024,1,3.39
25774,2024,1,3.61
25775,2024,1,3.55
25776,2024,1,3.16
25777,2024,1,3.68
25778,2024,1,3.33
25779,2024,1,3.56
25780,2024,1,3.18
25781,2024,1,3.58
25782,2024,1,3.47
25783,2024,1,3.36
25784,2024,1,3.14
25785,2024,1,3.53
25786,2024,1,3.53
25787,2024,1,3.53
25788,2024,1,3.26
25789,2024,1,3.19
25790,2024,1,3.63
25791,2024,1,3.39
25792,2024,1,2.92
25793,2024,1,3.42
25794,2024,1,3.49
25795,2024,1,3.58
25796,2024,1,3.5
25797,2024,1,3.56
25798,2024,1,3.36
25799,2024,1,3.8
25800,2024,1,3.44
25801,2024,1,3.1
25802,2024,1,3.6
25803,2024,1,2.83
25804,2024,1,3.55
25805,2024,1,3.29
25806,2024,1,2.92
25807,2024,1,3.78
25808,2024,1,3.41
25809,2024,1,2.75
25810,2024,1,3.43
25811,2024,1,3.47
25812,2024,1,3.19
25813,2024,1,3.65
25814,2024,1,3.75
25815,2024,1,2.95
25816,2024,1,3.11
25817,2024,1,3.21
25818,2024,1,3.43
25819,2024,1,2.73
25820,2024,1,2.8
25821,2024,1,3.47
25822,2024,1,3.35
25823,2024,1,2.73
25824,2024,1,3.46
25825,2024,1,2.88
25826,2024,1,3.53
25827,2024,1,3.95
25828,2024,1,3.65
25829,2024,1,3.71
25830,2024,1,3.39
25831,2024,1,3.01
25832,2024,1,3.38
25833,2024,1,3.55
25834,2024,1,3.32
25835,2024,1,3.79
25836,2024,1,3.5
25837,2024,1,3.7
25838,2024,1,3.33
25839,2024,1,3.57
25840,2024,1,3.45
25841,2024,1,3.58
25842,2024,1,3.55
25843,2024,1,3.34
25844,2024,1,3.29
25845,2024,1,3.39
25846,2024,1,3.42
25847,2024,1,3.55
25848,2024,1,3.64
25849,2024,1,3.7
25850,2024,1,3.4
25851,2024,1,3.68
25852,2024,1,2.96
25853,2024,1,3.65
25854,2024,1,3.5
25855,2024,1,3.11
25856,2024,1,3.4
25857,2024,1,3.69
25858,2024,1,3.61
25859,2024,1,3.53
25860,2024,1,3.78
25861,2024,1,3.63
25863,2024,1,3.4
25864,2024,1,3.58
25865,2024,1,3.78
25866,2024,1,3.14
25867,2024,1,3.37
25868,2024,1,3.73
25869,2024,1,3.53
25870,2024,1,3.39
25871,2024,1,3.4
25872,2024,1,3.45
25873,2024,1,3.4
25874,2024,1,3.72
25875,2024,1,3.43
25876,2024,1,3.19
25877,2024,1,3.88
25878,2024,1,3.67
25879,2024,1,3.25
25880,2024,1,3.53
25881,2024,1,3.68
25882,2024,1,3.58
25883,2024,1,3.2
25884,2024,1,3.2
25885,2024,1,3.7
25886,2024,1,3.58
25887,2024,1,3.53
25888,2024,1,3.3
25889,2024,1,3.58
25890,2024,1,3.14
25891,2024,1,2.86
25892,2024,1,3.51
25893,2024,1,3.36
25894,2024,1,3.54
25895,2024,1,3.61
25896,2024,1,3.25
25897,2024,1,3.2
25898,2024,1,3.17
25899,2024,1,3.25
25900,2024,1,3.3
25901,2024,1,3.32
25902,2024,1,3.48
25903,2024,1,3.71
25904,2024,1,3.5
25905,2024,1,3.71
25906,2024,1,3.35
25907,2024,1,3.56
25908,2024,1,3.95
25909,2024,1,3.43
25910,2024,1,3.54
25911,2024,1,3.45
25912,2024,1,3.36
25913,2024,1,3.55
25914,2024,1,3.53
25915,2024,1,3.35
25916,2024,1,3.35
25917,2024,1,3.38
25918,2024,1,3.64
25919,2024,1,3.26
25920,2024,1,3.43
25921,2024,1,3.4
25922,2024,1,3.21
25923,2024,1,2.99
25924,2024,1,3.36
25925,2024,1,3.44
25926,2024,1,3.11
25927,2024,1,3.72
25928,2024,1,3.67
25929,2024,1,3.37
25930,2024,1,3.38
25931,2024,1,3.65
25932,2024,1,3.51
25933,2024,1,3.42
25934,2024,1,3.53
25935,2024,1,3.47
25936,2024,1,3.01
25937,2024,1,3.83
25939,2024,1,3.39
25940,2024,1,3.13
25941,2024,1,3.2
25942,2024,1,3.7
25943,2024,1,3.48
25944,2024,1,3.03
25945,2024,1,3.26
25946,2024,1,3.6
25947,2024,1,3.32
25948,2024,1,3.38
25949,2024,1,3.3
25952,2024,1,3.59
25953,2024,1,3.78
25954,2024,1,3.65
25956,2024,1,3.55
25957,2024,1,3.29
25959,2024,1,3.34
